471,1100,2,2,Semi-Furnished,Vasant Kunj Sector C,2,24000000,Ready_to_move,Resale,flat
472,1700,3,2,Semi-Furnished,Vasant Kunj,2,31000000,Ready_to_move,Resale,house
473,1100,2,2,Semi-Furnished,Vasant Kunj,3,16500000,Ready_to_move,Resale,flat
474,1000,2,2,Furnished,"Kishangarh, Vasant Kunj",1,5000000,Ready_to_move,Resale,house
475,1350,3,2,Furnished,"DDA Pocket 1, Vasant Kunj Sector D",1,24000000,Ready_to_move,New_Property,flat
476,1184,2,2,Semi-Furnished,"Ganga flat Sector D Pocket 6, Vasant Kunj",1,17000000,Ready_to_move,Resale,flat
477,2000,4,2,Furnished,Vasant Kunj Sector B,1,40000000,Ready_to_move,New_Property,flat
478,3500,4,4,Semi-Furnished,Vasant Kunj,5,22500000,Ready_to_move,New_Property,house
479,900,3,3,Furnished,Vasant Kunj,2,20000000,Ready_to_move,Resale,house
480,4688,5,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,135000000,Almost_ready,New_Property,flat
481,750,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5000000,Ready_to_move,New_Property,flat
482,3901,4,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,93000000,Almost_ready,New_Property,flat
483,950,3,2,Furnished,"Uttam Nagar Floors, Uttam Nagar",1,4370000,Ready_to_move,New_Property,flat
484,1000,3,2,Unfurnished,"Virat Residency, Dwarka Mor",1,4620000,Ready_to_move,New_Property,flat
485,850,2,1,Semi-Furnished,"Siddhartha Heights, Dwarka Sector 24",1,1900000,Ready_to_move,New_Property,flat
486,2400,4,4,Semi-Furnished,"Find Homes, Greater Kailash 2",1,70000000,Ready_to_move,New_Property,flat
487,1350,3,2,Unfurnished,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,5130000,Ready_to_move,New_Property,flat
488,540,2,2,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1,3000000,Ready_to_move,New_Property,flat
489,1387,4,4,Unfurnished,"Delhi Homes Yojana, Dwarka Sector 24",1,5890000,Ready_to_move,New_Property,flat
490,540,2,2,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1,3300000,Ready_to_move,New_Property,flat
491,976,2,2,Furnished,"Godrej South Estate, Okhla",1,24900000,Ready_to_move,New_Property,flat
492,1050,3,2,Unfurnished,"The Elite Spire, Dwarka Sector 21",1,3700000,Ready_to_move,New_Property,flat
493,2700,4,3,Semi-Furnished,"APL Builder Floor, Greater Kailash 1",1,60000000,Ready_to_move,New_Property,house
494,1500,3,2,Unfurnished,"Kunj Vihar flat, Dwarka Sector 12",1,17400000,Ready_to_move,Resale,flat
495,2900,5,5,Furnished,Janakpuri Block A3,1,51000000,Almost_ready,New_Property,house
496,5025,5,6,Unfurnished,Greater Kailash 2,4,170000000,Almost_ready,New_Property,house
497,1000,3,2,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1,5510000,Almost_ready,New_Property,house
498,1135,3,3,Furnished,"The Amaryllis, Karol Bagh",2,25000000,Almost_ready,Resale,flat
499,2306,3,3,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,57000000,Almost_ready,New_Property,flat
500,850,2,2,Semi-Furnished,"Diamond Heights Multi Estate, Najafgarh",1,2940000,Almost_ready,New_Property,flat
501,1200,3,3,Semi-Furnished,"Ashirwad flats, Dwarka Sector 12",1,15500000,Ready_to_move,Resale,flat
502,1700,3,2,Semi-Furnished,"Sunny Valley flats, Dwarka",1,17200000,Ready_to_move,Resale,flat
503,1800,4,3,Semi-Furnished,"Vasant Vihar Builder Floor, Vasant Vihar",2,55000000,Ready_to_move,Resale,house
504,1100,2,2,Semi-Furnished,Vasant Kunj,1,15000000,Ready_to_move,Resale,flat
505,22050,4,4,Semi-Furnished,Greater Kailash 1,2,51000000,Almost_ready,New_Property,house
506,1550,4,3,Semi-Furnished,Rohini Sector 24,1,13000000,Ready_to_move,New_Property,house
507,1600,3,3,Semi-Furnished,Greater Kailash 1,1,30000000,Ready_to_move,New_Property,house
508,700,2,2,Semi-Furnished,"Khanpur, Madangir",1,2400000,Ready_to_move,New_Property,house
509,45,4,3,Unfurnished,"Batla House, Okhla",1,5500000,Ready_to_move,New_Property,house
510,1250,2,1,Semi-Furnished,"DDA Flats Mansarovar Park, Seelampur, Shahdara",,7500000,Ready_to_move,Resale,flat
511,504,3,1,Semi-Furnished,"Seelampur, Shahdara",,3600000,Ready_to_move,Resale,flat
512,65,3,2,Semi-Furnished,"Shanti Mohalla, Shahdara",,35000000,Ready_to_move,New_Property,flat
513,450,2,1,Unfurnished,"Seelampur, Shahdara",,6000000,Ready_to_move,Resale,flat
514,1800,4,2,Furnished,"Rajgarh Colony, Shahdara",,17500000,Ready_to_move,Resale,house
515,1800,4,3,Furnished,"Kanti Nagar East, Shahdara",,35000000,Ready_to_move,Resale,house
516,1530,5,2,Furnished,"Raghubarpura, Shahdara",,10200000,Ready_to_move,Resale,house
517,1750,4,4,Unfurnished,Vasant Kunj Sector C,1,29000000,Ready_to_move,New_Property,flat
518,2210,4,3,Semi-Furnished,"Sukhdev Vihar, Okhla",1,41000000,Ready_to_move,Resale,house
519,760,3,2,Furnished,Geeta Colony,1,6000000,Ready_to_move,Resale,house
520,400,2,1,Furnished,Krishna Nagar Block A,1,2500000,Ready_to_move,New_Property,flat
521,380,1,1,Unfurnished,Geeta Colony,1,2200000,Ready_to_move,Resale,house
522,904.1676,2,2,Furnished,"Taj Enclave, Khairatabad",1,21500000,Ready_to_move,New_Property,flat
523,900,4,1,Furnished,"Shastri Park, Shahdara",1,15000000,Ready_to_move,Resale,flat
524,810,5,6,Furnished,Geeta Colony,1,28900000,Ready_to_move,Resale,flat
525,100,3,2,Unfurnished,Geeta Colony,1,5500000,Ready_to_move,Resale,house
526,50,2,1,Semi-Furnished,"Shastri Park, Shahdara",1,1950000,Ready_to_move,New_Property,flat
527,58,2,1,Unfurnished,Geeta Colony,1,3800000,Ready_to_move,Resale,flat
528,900,2,1,Semi-Furnished,"Sitaram Bazar, Chandni Chowk",1,6200000,Ready_to_move,New_Property,house
529,1650,4,3,Furnished,Shahdara,1,14000000,Almost_ready,New_Property,flat
530,1000,2,2,Unfurnished,Laxmi Nagar,1,7500000,Ready_to_move,Resale,flat
531,852,2,2,Unfurnished,Shahdara How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 852 sqft status Ready to Move transaction Resale ownership Freehold bathroom 2 Contact Now Enquire Now Auction By,1,2670000,Ready_to_move,Resale,flat
532,700,2,2,Semi-Furnished,Shahdara,1,2500000,Ready_to_move,Resale,flat
533,990,3,2,Unfurnished,Laxmi Nagar,1,4000000,Ready_to_move,Resale,flat
534,450,2,1,Semi-Furnished,Laxmi Nagar,1,3500000,Ready_to_move,Resale,house
535,1000,2,2,Unfurnished,Laxmi Nagar,1,5000000,Ready_to_move,New_Property,flat
536,1700,4,3,Semi-Furnished,Saket,2,29500000,Ready_to_move,Resale,house
537,1350,3,2,Unfurnished,"Anupam Enclave, Saket",1,19000000,Ready_to_move,Resale,house
538,2100,4,3,Furnished,Saket,1,25500000,Ready_to_move,Resale,flat
539,2600,4,4,Semi-Furnished,Saket,3,75000000,Ready_to_move,New_Property,house
540,3000,4,5,Semi-Furnished,Saket,4,75000000,Ready_to_move,New_Property,house
541,1450,3,3,Semi-Furnished,"RWA Flats, Saket",1,34000000,Almost_ready,New_Property,house
542,2050,4,4,Semi-Furnished,Saket,1,47500000,Ready_to_move,New_Property,house
543,3000,4,5,Semi-Furnished,"Metrotech Builder Floors, Saket",3,75000000,Ready_to_move,New_Property,house
544,1800,3,3,Semi-Furnished,"Saket Court Residential Complex, Saket",2,23000000,Ready_to_move,Resale,flat
545,900,3,2,Semi-Furnished,"Press Enclave Society, Saket",1,24000000,Ready_to_move,Resale,flat
546,1500,3,2,Semi-Furnished,"RWA Flats, Saket",2,21500000,Ready_to_move,Resale,flat
547,1500,3,2,Semi-Furnished,Saket,1,28500000,Ready_to_move,New_Property,house
548,1800,4,4,Semi-Furnished,"Project Paryavaran Complex, Saket",1,12500000,Ready_to_move,Resale,house
549,1674,3,3,Unfurnished,Saket,1,45000000,Ready_to_move,Resale,house
550,2025,4,3,Furnished,Saket,2,30500000,Ready_to_move,Resale,house
551,1300,3,3,Semi-Furnished,Saket,3,22500000,Ready_to_move,Resale,house
552,990,3,3,Furnished,"Press Enclave Society, Saket",1,28000000,Ready_to_move,Resale,flat
553,2100,3,4,Semi-Furnished,Saket,2,25000000,Ready_to_move,Resale,house
554,2250,4,4,Semi-Furnished,Saket,2,33700000,Ready_to_move,Resale,house
555,1500,3,3,Semi-Furnished,Saket,1,27000000,Ready_to_move,Resale,house
556,2700,4,4,Semi-Furnished,Saket,2,43500000,Ready_to_move,New_Property,house
557,1700,3,3,Semi-Furnished,"RWA Flats, Saket",2,29000000,Ready_to_move,New_Property,house
558,1700,3,3,Semi-Furnished,Saket,2,30000000,Ready_to_move,Resale,house
559,2050,4,4,Semi-Furnished,Saket,2,52100000,Ready_to_move,New_Property,flat
560,1800,3,3,Unfurnished,Saket,1,32500000,Ready_to_move,New_Property,house
561,1500,3,2,Semi-Furnished,Saket,1,20500000,Ready_to_move,Resale,flat
562,2000,4,3,Semi-Furnished,Saket,1,25000000,Ready_to_move,Resale,flat
563,1500,3,3,Semi-Furnished,Saket,2,30000000,Ready_to_move,Resale,house
564,24300,4,5,Semi-Furnished,Saket,2,51000000,Ready_to_move,Resale,house
565,2475,4,4,Semi-Furnished,Saket,1,31000000,Ready_to_move,Resale,house
566,1800,3,3,Semi-Furnished,Safdarjung Enclave,,37500000,Ready_to_move,New_Property,house
567,1300,3,3,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1,32500000,Ready_to_move,New_Property,house
568,1500,3,3,Semi-Furnished,Safdarjung Enclave,4,37500000,Ready_to_move,New_Property,house
569,2100,4,4,Semi-Furnished,Safdarjung Enclave,3,55000000,Ready_to_move,New_Property,house
570,1800,4,4,Semi-Furnished,Safdarjung Enclave,2,87500000,Ready_to_move,New_Property,house
571,1100,2,2,Unfurnished,Safdarjung Enclave,1,16300000,Ready_to_move,Resale,flat
572,2035,4,4,Unfurnished,Safdarjung Enclave,2,65000000,Ready_to_move,New_Property,house
573,1100,3,3,Unfurnished,"Safdarjung Enclave carpet area 1100 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 3 ownership Freehold if you are searching for your dream house, congratulation. you're not so far from your destiny. we got unbeatable ground floor in b-block safdarjung enclave for sale. it is in 150 yds. It has 3 large king sized bedroom attached bathroom with Jacuzzi and roof top shower with all other fittings. it has modular kitchen with all needed facility. it has 3 big balcony with amazing out side view. it has 1 servant quarter also. it has 1 reserved car parking with gated society. It has 24*7 water supply with full power backup. for more information contact us at once because it can be your dream house. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",1,25000000,Ready_to_move,Resale,house
574,1550,3,3,Semi-Furnished,Safdarjung Enclave,1,38000000,Ready_to_move,New_Property,house
575,700,2,2,Unfurnished,Safdarjung Enclave,1,15000000,Ready_to_move,Resale,house
576,150,2,1,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1,2000000,Ready_to_move,Resale,flat
577,540,1,1,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1,3000000,Ready_to_move,Resale,house
578,810,2,2,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1,8500000,Ready_to_move,Resale,house
579,3250,4,4,Semi-Furnished,"Safdarjung Enclave carpet area 3250 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered bathroom 4 balcony 3 ownership Freehold Near Buy Green park Metro station. The location of the property is Awesome and Peaceful. The construction is very Highend and Very tasteful Done-up. The Same property is location on the FF. 4 Side corner read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Findahouse Real Estate Consultants LLP 2000+ Buyers Served",1,55000000,Ready_to_move,Resale,house
580,1600,3,3,Semi-Furnished,Safdarjung Enclave,2,22500000,Ready_to_move,Resale,house
581,4000,4,4,Semi-Furnished,Safdarjung Enclave,1,72500000,Ready_to_move,Resale,house
582,5500,6,7,Furnished,Safdarjung Enclave,1,160000000,Ready_to_move,Resale,flat
583,900,3,3,Semi-Furnished,Krishna Nagar-Safdarjung Enclave,1,12500000,Ready_to_move,New_Property,house
584,972,2,2,Semi-Furnished,Safdarjung Enclave,1,17000000,Ready_to_move,Resale,flat
585,4150,4,4,Unfurnished,Safdarjung Enclave,3,82500000,Ready_to_move,New_Property,house
586,2250,4,5,Semi-Furnished,Safdarjung Enclave,2,55000000,Ready_to_move,New_Property,house
587,1650,3,3,Semi-Furnished,Safdarjung Enclave,1,35000000,Ready_to_move,New_Property,house
588,2610,4,4,Semi-Furnished,Safdarjung Enclave carpet area 290 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing West overlooking Main Road car parking 2 Open bathroom 4 balcony 3 ownership Freehold Opposite Deer Park.The property comes with independent Terrace. The area is centrally located and close to ring road which allows easy acess to all other areas.Renowned Delhi Lawn Tennis Association is within 10 minutes walking distance.Green park market is walkable distance. read more Contact Owner View Phone No. Share Feedback Owner Hemant pajankar,2,42500000,Ready_to_move,Resale,house
589,600,2,2,Semi-Furnished,"Arjun Nagar, Safdarjung Enclave",1,4700000,Ready_to_move,Resale,house
590,1700,4,5,Unfurnished,Safdarjung Enclave,2,52500000,Ready_to_move,Resale,house
591,2250,4,4,Semi-Furnished,Safdarjung Enclave,3,80000000,Ready_to_move,New_Property,house
592,880,3,2,Unfurnished,"Arjun Nagar, Safdarjung Enclave",1,11000000,Ready_to_move,Resale,house
593,4200,4,5,Semi-Furnished,Safdarjung Enclave,3,74000000,Ready_to_move,New_Property,house
594,1450,3,3,Semi-Furnished,"Safdarjung Enclave carpet area 1450 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Park facing builder floor apartment available for sale in safderjung enclave, 3 bedroom with attached bathroom, drawing dinning, modular kitchen. the property is on the top floor of a four storey building with terrace right, servant quarter, 1 car parking in stilt. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes Realty 1000+ Buyers Served",1,37500000,Ready_to_move,Resale,house
595,2200,4,4,Semi-Furnished,"Safdarjung Enclave super area 2200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing South overlooking Main Road car parking 3 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold Newly Constructed Property Wide Road 450 Yards 2nd floor brand new 4 bhk attached bathrooms with full lighted and ventilated house.Most Valuable DealSEE TO BELIEVE read more Contact Agent View Phone No. Share Feedback Crisil Bronze Agent Panchsheel Homes 500+ Buyers Served",3,52500000,Ready_to_move,New_Property,house
596,1620,3,3,Semi-Furnished,"Reserve Bank Enclave, Paschim Vihar",,26000000,Ready_to_move,New_Property,house
597,1078,3,2,Unfurnished,Paschim Vihar,1,15500000,Ready_to_move,New_Property,house
598,1710,3,3,Unfurnished,"Pushkar Enclave, Paschim Vihar",1,22000000,Ready_to_move,Resale,house
599,1150,3,3,Semi-Furnished,Paschim Vihar Block B2,1,21000000,Ready_to_move,Resale,house
600,450,2,2,Semi-Furnished,"Paschimpuri, Paschim Vihar",1,5000000,Ready_to_move,Resale,house
601,1818,3,3,Unfurnished,Paschim Vihar,1,22000000,Ready_to_move,Resale,house
602,1800,3,2,Unfurnished,Paschim Vihar Block B4,1,26500000,Ready_to_move,Resale,house
603,780,2,2,Unfurnished,Paschim Vihar How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 780 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Unfurnished facing West bathroom 2 balcony 1 ownership Freehold Contact Now Enquire Now Auction By Bank,1,8770000,Ready_to_move,Resale,house
604,405,1,1,Semi-Furnished,"DDA Lig Flats, Paschim Vihar carpet area 45 sqyrd status Ready to Move floor 4 out of 4 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road society DDA Lig Flats bathroom 1 balcony 1 ownership Freehold East Facing Property Expected price for the Flat is kept at 45 Lac. This is a 1 bedroom flat present in DDA Lig Flats, Paschim Vihar. It measures an area of 45 Sq-m. It is on 4 floor out of 4 floors in the tower and is also well ventilated. The Flat has 1 washroom and also has 1 spacious balcony. read more Contact Owner View Phone No. Share Feedback Owner Anil",1,4500000,Ready_to_move,Resale,flat
605,900,2,3,Semi-Furnished,Paschim Vihar,1,8500000,Ready_to_move,Resale,flat
606,807.2925,2,2,Unfurnished,"Archana flat, Paschim Vihar",1,8600000,Ready_to_move,Resale,flat
607,2700,4,3,Semi-Furnished,"Guru Harikishan Nagar, Paschim Vihar",1,42500000,Ready_to_move,Resale,house
608,1100,3,2,Semi-Furnished,Paschim Vihar,2,13100000,Ready_to_move,Resale,flat
609,585,2,2,Unfurnished,"Paschimpuri, Paschim Vihar",2,7000000,Ready_to_move,Resale,flat
610,2152.78,3,3,Furnished,"Mianwali Nagar, Paschim Vihar",2,30000000,Ready_to_move,New_Property,house
611,960,2,2,Semi-Furnished,"Navbharat flat, Paschim Vihar Block B1",2,13000000,Ready_to_move,Resale,flat
612,1800,4,3,Unfurnished,Paschim Vihar Block A2,2,23100000,Ready_to_move,Resale,house
613,1100,3,2,Semi-Furnished,Paschim Vihar,1,16000000,Ready_to_move,Resale,flat
614,900,2,2,Unfurnished,Paschim Vihar,1,12500000,Ready_to_move,Resale,house
615,1620,3,3,Furnished,"LIC Colony, Paschim Vihar",1,24500000,Ready_to_move,New_Property,house
616,378,1,1,Unfurnished,"Paschimpuri, Paschim Vihar",1,3200000,Ready_to_move,Resale,flat
617,800,3,2,Unfurnished,"DDA Lig Flats, Paschim Vihar",1,6300000,Ready_to_move,Resale,flat
618,1350,3,3,Semi-Furnished,"Pushkar Enclave, Paschim Vihar",1,15000000,Ready_to_move,Resale,house
619,850,3,3,Unfurnished,"Paschim Vihar carpet area 850 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished facing North overlooking Garden/Park bathroom 3 balcony 1 ownership Freehold If you want to live a contended, pollution-free and peaceful life with your family and children, here is the once in a lifetime opportunity awaiting your attention!! Presenting a 3BHK ready to move flat up for sale in Paschim Vihar, which is becoming a dream residential area for its ability to provide a slice of authentic New Delhi city life. Property SpecificationsWell-knitted and planned on the super area of 900 sq ft is this 2bhk flat where the owner enjoys the complete rights of the freehold ownership. In a low-rise building of four-floors, this impressive infrastructure is positioned on the second floor, hence the residents can experience the greatest possible cross ventilation and natural sunlight.Though the age of construction is between 15-20 years, this north-facing flat is perfectly maintained and features 3 spacious bedrooms, 2 bathrooms, 2 airy balconies, a dining room, a living room, and a kitchen. All the bedrooms are adorned with decorative wardrobes offered with enough space for storage of clothes and other valuables.The attached toilet is designed in Indian fashion which is mounted-up with a geyser where you can enjoy a hot water bath, while the bathroom available for common use fashioned in the western genre.Further, an eye-catching view of the lush green garden is visible from the two well-aligned balconies where you can enjoy a hot cup of tea, where one balcony is connected to the bedroom, while the other balcony opens to the lobby. Bedecked with a granite countertop, a piped gas connection, and a chimney, the contemporarily designed modular kitchen is also provided with a wash area and also sufficient space for fridge.The entire flat is polished up with the good quality tiles which are easy to install and can be quite pleasant and comfortable underfoot.FacilitiesKeeping in mind the convenience of the residents, some of the basic facilities such as an unrestricted supply of water, and power backup with invertor. Additionally, one open parking space for 1 vehicle read more Contact Owner Share Feedback Owner Yogeet",1,5700000,Ready_to_move,Resale,flat
620,1580,3,2,Furnished,"Shubh Niketan, Paschim Vihar",1,21000000,Ready_to_move,Resale,flat
621,820,2,3,Unfurnished,Paschim Vihar,1,7500000,Ready_to_move,Resale,flat
622,594,2,1,Semi-Furnished,"Ashoka flat, Paschim Vihar Block A2",1,6500000,Ready_to_move,Resale,flat
623,14220,3,3,Semi-Furnished,Paschim Vihar Block B4,1,27500000,Ready_to_move,New_Property,house
624,800,3,2,Unfurnished,"Guru Harikishan Nagar, Paschim Vihar",1,12000000,Ready_to_move,Resale,house
625,1500,3,2,Semi-Furnished,"Sunder flats, Sunder Vihar, Paschim Vihar",2,18000000,Ready_to_move,Resale,flat
626,1600,3,3,Semi-Furnished,"Ashirwad flats, Dwarka",1,15600000,Ready_to_move,Resale,flat
627,1650,3,3,Semi-Furnished,"Rajasthan flat, Aashirwaad Chowk, Dwarka",1,15500000,Ready_to_move,Resale,flat
628,1600,3,3,Semi-Furnished,"Rajasthan flat, Aashirwaad Chowk, Dwarka",1,15200000,Ready_to_move,Resale,flat
629,1900,3,3,Furnished,"Gold Croft flat, Aashirwaad Chowk, Dwarka",1,25000000,Ready_to_move,Resale,flat
630,1400,3,2,Furnished,"Chanakya flats, Aashirwaad Chowk, Dwarka",1,15000000,Ready_to_move,Resale,flat
631,1550,3,2,Semi-Furnished,"Bank flats, Aashirwaad Chowk, Dwarka carpet area 1550 sqft status Ready to Move floor 7 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road society Bank flats car parking 1 Covered, 1 Open bathroom 2 balcony 3 ownership Freehold A spacious 3 Bedroom flat is available for sale in Dwarka , New Delhi.it is cornor building plenty of sunlight and airy. It is located on the 2 Floor. It has a covered area of 1500 Sq-ft. The flat has vitrified tiles & Mosiac flooring. The flat has 24 Hours Available water supply and No/Rare Powercut.. The property is fantastically located and is much sought-after. The property is available at a very competitive Price. read more Contact Agent View Phone No. Share Feedback Sikka Realtors Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users CRISIL Rating No of employees 12 Sikka Realtors Certified Agent Locality Superstar Aashirwaad Chowk, Dwarka 2500+ Buyers Served",1,15800000,Ready_to_move,Resale,flat
632,2000,4,3,Furnished,"Mohinder flats, Aashirwaad Chowk, Dwarka",1,31500000,Ready_to_move,Resale,flat
633,1500,3,3,Semi-Furnished,"Bank flats, Aashirwaad Chowk, Dwarka",1,14000000,Ready_to_move,Resale,flat
634,1550,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,13200000,Ready_to_move,Resale,flat
635,1600,3,2,Semi-Furnished,"Bank flats, Aashirwaad Chowk, Dwarka",1,15800000,Ready_to_move,Resale,flat
636,1600,3,3,Unfurnished,"Saheta flat, Aashirwaad Chowk, Dwarka",1,16200000,Ready_to_move,Resale,flat
637,1800,3,2,Semi-Furnished,"Pushpanjali flats, Aashirwaad Chowk, Dwarka",1,15500000,Ready_to_move,Resale,flat
638,1470,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,14500000,Ready_to_move,Resale,flat
639,1500,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,14900000,Ready_to_move,Resale,flat
640,1750,3,3,Furnished,"Green Heavens flat, Aashirwaad Chowk, Dwarka",1,17200000,Ready_to_move,Resale,flat
641,1650,3,3,Furnished,"Hum Sub flat, Aashirwaad Chowk, Dwarka",1,18000000,Ready_to_move,Resale,flat
642,1850,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,15500000,Ready_to_move,Resale,flat
643,1480,3,2,Furnished,"Bank flats, Aashirwaad Chowk, Dwarka",1,15800000,Ready_to_move,Resale,flat
644,1214,2,2,Furnished,"Defence Officers flat, Aashirwaad Chowk, Dwarka",1,12600000,Ready_to_move,Resale,flat
645,1380,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,15000000,Ready_to_move,Resale,flat
646,1600,4,2,Furnished,"Sanchar Vihar flat, Aashirwaad Chowk, Dwarka",1,19500000,Ready_to_move,Resale,flat
647,1585,3,3,Semi-Furnished,"Sarve Satyam flat, Aashirwaad Chowk, Dwarka",1,16600000,Ready_to_move,Resale,flat
648,1700,3,3,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,17200000,Ready_to_move,Resale,flat
649,1200,2,2,Semi-Furnished,"Palm Green flat, Aashirwaad Chowk, Dwarka",1,13000000,Ready_to_move,Resale,flat
650,1800,4,3,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,flat
651,1000,2,2,Semi-Furnished,"Kailash flats, Aashirwaad Chowk, Dwarka",1,10700000,Ready_to_move,Resale,flat
652,1500,3,2,Furnished,"New Jyoti flats, Aashirwaad Chowk, Dwarka",1,16200000,Ready_to_move,Resale,flat
653,1700,3,2,Furnished,"Green Heavens flat, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,flat
654,1750,3,2,Furnished,"PNB Employees flat, Aashirwaad Chowk, Dwarka",1,14900000,Ready_to_move,Resale,flat
655,2700,4,3,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1,27500000,Ready_to_move,Resale,flat
656,3050,5,6,Semi-Furnished,Commonwealth Games Village 2010,,62500000,Ready_to_move,Resale,flat
657,3405,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,70000000,Ready_to_move,Resale,flat
658,1500,3,3,Semi-Furnished,Commonwealth Games Village 2010,3,35500000,Ready_to_move,Resale,flat
659,2105,3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,42100000,Ready_to_move,Resale,flat
660,2500,4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3,42500000,Ready_to_move,Resale,flat
661,2090,3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,44000000,Ready_to_move,Resale,flat
662,2525,4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,43200000,Ready_to_move,Resale,flat
663,2500,4,4,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,52500000,Ready_to_move,Resale,flat
664,2100,3,4,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,34300000,Ready_to_move,Resale,flat
665,2022,3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2,38000000,Ready_to_move,Resale,flat
666,2650,4,5,Furnished,Commonwealth Games Village 2010,2,52500000,Ready_to_move,Resale,flat
667,1850,3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37500000,Ready_to_move,Resale,flat
668,2100,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37000000,Ready_to_move,Resale,flat
669,1700,3,4,Semi-Furnished,Commonwealth Games Village 2010,2,40000000,Ready_to_move,Resale,flat
670,2105,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,36200000,Ready_to_move,Resale,flat
671,1250,2,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1,29000000,Ready_to_move,Resale,flat
672,2552,4,5,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,42500000,Ready_to_move,New_Property,flat
673,3112,5,6,Semi-Furnished,Commonwealth Games Village 2010,3,60000000,Ready_to_move,Resale,flat
674,2125,3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,36500000,Ready_to_move,Resale,flat
675,2065,3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,42500000,Ready_to_move,Resale,flat
676,3405,5,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,71500000,Ready_to_move,Resale,flat
677,3050,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,New_Property,flat
